country,date,location,cause_of_death
Indonesia,2013-04-02,"Jakarta, Indonesia",Suicide
Indonesia,2011-09-22,"Jayapura, Papua, Indonesia",Air Accident
Indonesia,2014-04-09,"Jayapura,Papua",Air Accident
Indonesia,2015-04-28,"Klungkung, Bali",Drowning
Indonesia,2015-10-11,Kuala Lumpur,Veh. Accid-Motorcy.
Indonesia,2013-09-29,"Kuta Utara, Badung, Bali, Indonesia",Drug-Related
Indonesia,2012-12-01,"Kuta, Bali, Indonesia",Drowning
Indonesia,2010-11-07,"Lhoknga, Aceh Besar Regency, Indonesia",Drowning
Indonesia,2011-07-24,"Liwa, Lampung, Barat, Indonesia",Other Accident
Indonesia,2014-10-05,"Manado,North Sulawesi",Drowning
Indonesia,2014-03-23,"Mataram,Nusa Tenggara Barat",Suicide
Indonesia,2011-10-19,"Medan, North Sumatra, Indonesia",Other Accident
Indonesia,2013-06-16,"Pantai Krui, Manatuto, Indonesia",Drowning
Indonesia,2013-10-07,"Selemadeg Timur, Tabanan, Bali, Indonesia",Veh. Accid-Motorcy.
Indonesia,2015-03-23,"Surabaya, Jawa Timur",Suicide
Indonesia,2011-01-29,"Tegalalang, Gianyar, Bali, Indonesia",Veh. Accid-Motorcy.
Indonesia,2010-01-02,"Ubud,Bali, Indonesia",Drowning
Indonesia,2013-12-22,"Uluwatu, Badung, Bali, Indonesia",Suicide
Indonesia,2010-04-12,"West Java, Indonesia",Veh. Accid-Train
Iran,2013-04-10,"Iraqi Kurdistan Region, Iraq",Other Accident
Iran,2011-10-08,"Tajrish Square, Tehran, Iran",Veh. Accid-Auto
Iraq,2010-03-13,"Al Amarah, Iraq",Homicide
Iraq,2010-01-23,"Ba'Qubah, Iraq",Homicide
Iraq,2011-05-31,"Baghdad, Iraq",Homicide
Iraq,2011-06-23,"Baghdad, Iraq",Terrorist Action
Iraq,2011-09-04,"Baghdad, Iraq",Homicide
Iraq,2013-07-23,"Baghdad, Iraq",Drowning
Iraq,2014-06-17,Basrah,Other Accident
Iraq,2012-10-11,"Basrah, Iraq",Homicide
Iraq,2015-07-01,Erbil,Suicide
Iraq,2010-07-23,"FOB Kasul, Iraq",Terrorist Action
Iraq,2011-09-04,"Naziriyah, Dhi Qar, Iraq",Homicide
Iraq,2011-05-23,"Ramadi, Iraq",Veh. Accid-Auto
Iraq,2011-05-23,"Ramadi, Iraq",Veh. Accid-Auto
Iraq,2011-02-04,"Sulaimaniye, Iraq",Air Accident
Iraq,2010-06-17,"Sulaymaniyah, Iraq",Veh. Accid-Auto
Iraq,2011-02-04,"Suleimaniye, Iraq",Air Accident
Iraq,2011-02-04,"Suleimaniye, Iraq",Air Accident
Iraq,2012-03-01,"Sulimaniyah, Sulimaniyah, Iraq",Homicide
Ireland,2014-05-11,"Bagenalstown,Carlow",Veh. Accid-Auto
Ireland,2014-09-12,"Annascaul,Kerry",Veh. Accid-Auto
Ireland,2011-07-02,"Dingle, Kerry, Ireland",Veh. Accid-Auto
Ireland,2011-07-31,"Galway, Ireland",Homicide
Ireland,2012-12-08,"Leitrim, Ireland",Other Accident
Ireland,2012-12-08,"Leitrim, Ireland",Other Accident
Ireland,2012-12-08,"Leitrim, Ireland",Other Accident
Ireland,2011-03-20,"Limerick, Ireland",Veh. Accid-Auto
Israel,2015-11-19,Allon Shvut,Terrorist Action
Israel,2012-04-10,"Ashkelon, Israel",Suicide
Israel,2013-05-04,"Bat Yam, Israel",Drug-Related
Israel,2010-02-26,"Be'Er Yaakov, Israel",Other Accident
Israel,2010-03-07,"Beer Sheva, Israel",Veh. Accid-Auto
Israel,2010-03-07,"Beer Sheva, Israel",Veh. Accid-Auto
Israel,2014-08-19,Beer Yaakov,Suicide
Israel,2010-12-19,"Beit Shemesh, Israel",Homicide
Israel,2010-12-01,"Dead Sea, Israel",Drowning
Israel,2010-05-13,"Eilat, Israel",Drowning
Israel,2011-02-28,"Elon Moreh, The West Bank",Suicide
Israel,2011-06-13,"Herzliya Pituach, Israel",Drowning
Israel,2009-11-06,"Herzliya, Israel",Veh. Accid-Auto
Israel,2010-04-28,"Jerusalem, Jerusalem",Suicide
Israel,2010-08-23,"Jerusalem, Jerusalem",Homicide
Israel,2011-09-23,"Jerusalem, Jerusalem",Terrorist Action
Israel,2011-10-14,"Jerusalem, Jerusalem",Veh. Accid-Auto
Israel,2011-12-27,"Jerusalem, Jerusalem",Suicide
Israel,2014-06-12,Moshav Yashresh,Homicide
Israel,2014-06-12,Moshav Yashresh,Homicide
Israel,2010-08-21,Mougins,Drowning
Israel,2012-09-20,"Netanya, Israel",Suicide
Israel,2010-04-24,"Ramallah, West Bank",Veh. Accid-Auto
Israel,2010-11-01,"Ramat Gan, Israel",Suicide
Israel,2016-05-18,Arad,Suicide
Israel,2016-01-01,Herzliya,Drug-Related
Israel,2016-03-08,Holon,Terrorist Action
Israel,2016-01-20,Ramat Gan,Suicide
Israel,2016-03-04,Tel Aviv-Yafo,Suicide
Israel,2016-06-18,Tel Aviv-Yafo,Other Accident
Italy,2015-01-23,Aosta Natural,Disaster
Italy,2010-07-20,"Bolzano, Italy",Other Accident
Italy,2012-12-08,"Bolzano, Italy",Other Accident
Italy,2010-12-24,"Brindisi, Italy",Suicide
Italy,2013-05-24,"Calabro, Cosenza, Italy",Veh. Accid-Pedestr.
Italy,2014-03-11,Cesena,Suicide
Italy,2010-08-19,"Cesenatico, Italy",Other Accident
Italy,2016-03-17,Cotignola,Veh. Accid-Auto
Italy,2010-07-22,"Dro, Trento, Italy",Other Accident
Italy,2016-01-09,Florence,Homicide
Italy,2016-05-22,Florence,Veh. Accid-Motorcy.
Italy,2009-12-01,"Florence, Italy",Suicide
Italy,2011-02-18,"Florence, Italy",Drowning
Italy,2011-02-19,"Florence, Italy",Other Accident
Italy,2013-01-16,"Florence, Italy",Drug-Related
Italy,2013-08-01,"Florence, Italy",Suicide
Italy,2010-06-01,"Foggia, Italy",Veh. Accid-Auto
Italy,2009-11-10,"Fornelli,Isernia, Italy",Veh. Accid-Auto
Italy,2012-01-13,"Isola Del Giglio, Grosseto, Italy",Maritime Accident
Italy,2012-01-13,"Isola Del Giglio, Grosseto, Italy",Maritime Accident
Italy,2009-10-17,"L' Aquila, Italy",Suicide
Italy,2010-10-30,"La Spezia, Italy",Drowning
Italy,2013-07-28,"Lecce, Italy",Drowning
Italy,2013-09-12,"Longarone, Italy",Other Accident
Italy,2012-11-22,"Mestre, Italy",Veh. Accid-Other
Italy,2012-03-25,"Monopoli, Bari, Italy",Vehicle Accident - Motorcycle
Italy,2015-09-06,Naples,Other Accident
Italy,2009-11-17,"Naples, Italy",Other Accident
Italy,2011-05-27,"Naples, Italy",Homicide
Italy,2010-06-30,"Orte, Viterbo, Italy",Veh. Accid-Auto
Italy,2012-10-19,"Palermo, Italy",Vehicle Accident - Auto
Italy,2010-10-04,"Paratico, Brescia, Italy",Suicide
Italy,2015-05-12,Perugia,Suicide
Italy,2014-09-27,"Piedimonte Matese,Caserta",Veh. Accid-Auto
Italy,2016-06-13,Pienza,Other Accident
Italy,2014-10-01,"Pieve Di Bono,TN",Veh. Accid-Auto
Italy,2011-04-26,"Pisa, Italy",Other Accident
Italy,2013-09-06,"Rapolano, Italy",Veh. Accid-Motorcy.
Italy,2014-02-20,Rome,Veh. Accid-Train
Italy,2014-07-10,Rome,Suicide
Italy,2014-12-03,Rome,Other Accident
Italy,2015-06-12,Rome,Drowning
Italy,2009-10-10,"Rome, Italy",Veh. Accid-Pedestr.
Italy,2009-11-04,"Rome, Italy",Other Accident
Italy,2009-11-13,"Rome, Italy",Other Accident
Italy,2010-04-01,"Rome, Italy",Other Accident
Italy,2010-04-14,"Rome, Italy",Suicide
Italy,2010-04-16,"Rome, Italy",Suicide
Italy,2010-12-05,"Rome, Italy",Veh. Accid-Train
Italy,2013-02-15,"Rome, Italy",Veh. Accid-Pedestr.
Italy,2013-06-11,"Rome, Italy",Other Accident
Italy,2013-08-12,"Rome, Italy",Suicide
Italy,2009-10-29,"Salerno, Italy",Veh. Accid-Auto
Italy,2010-05-16,"Salerno, Italy",Drowning
Italy,2011-10-02,"San Giovanni Valdarno, Arezzo, Italy",Veh. Accid-Pedestr.
Italy,2013-03-13,"Santa Margherita Ligure, Genoa, Italy",Drowning
Italy,2010-10-24,"Siena, Italy",Other Accident
Italy,2012-11-21,"Siena, Italy",Other Accident
Italy,2012-04-06,"Somma Lombardo, Varese, Italy",Vehicle Accident - Auto
Italy,2013-09-01,"Sorrento, Italy",Other Accident
Italy,2015-09-12,Terni,Veh. Accid-Auto
Italy,2016-06-23,Trento,Other Accident
Italy,2015-10-30,Vercelli,Air Accident
Italy,2011-08-13,"Vernazza, La Spezia, Italy",Other Accident
Italy,2010-09-29,"Vieste, Foggia, Italy",Air Accident
Italy,2010-09-29,"Vieste, Foggia, Italy",Air Accident
Italy,2016-05-18,Viterbo,Suicide
Jamaica,2016-04-30,Albion,Homicide
Jamaica,2016-05-01,Albion,Homicide
Jamaica,2016-03-22,Bamboo,Homicide
Jamaica,2015-01-11,Buena Vista Terrace,Homicide
Jamaica,2015-11-15,Cayman Brac,Veh. Accid-Auto
Jamaica,2015-11-15,Cayman Brac,Veh. Accid-Auto
Jamaica,2011-01-17,"Cayman Brac, Jamaica",Drowning
Jamaica,2011-01-18,"Cayman Brac, Jamaica",Drowning
Jamaica,2015-01-09,Clarendon,Homicide
Jamaica,2013-07-01,"Clarendon, Jamaica",Veh. Accid-Auto
Jamaica,2010-09-16,"Duncans, Trelawny, Jamaica",Veh. Accid-Auto
Jamaica,2014-07-22,"Duncans,Trelawny",Drowning
Jamaica,2013-02-24,"Edgewater ,St. Catherine, Jamaica",Homicide
Jamaica,2013-02-24,"Edgewater, St. Catherine, Jamaica",Homicide
Jamaica,2016-01-14,Falmouth,Veh. Accid-Bus
Jamaica,2013-01-02,"Falmouth, Trelawny, Jamaica",Veh. Accid-Auto
Jamaica,2013-01-02,"Falmouth, Trelawny, Jamaica",Veh. Accid-Auto
Jamaica,2013-01-02,"Falmouth, Trelawny, Jamaica",Veh. Accid-Auto
Jamaica,2015-03-31,George Town,Drowning
Jamaica,2011-11-30,"George Town, Grand Cayman, Jamaica",Veh. Accid-Auto
